ano,mes,periodo,uf,estado,regiao,latitude,longitude,focos_queimada,area_desmatada_km2,precipitacao_mm,temperatura_media_c,indice_vegetacao_ndvi,risco_ambiental_score,nivel_risco,fonte_referencia
2025,2,2025-02,MA,Maranhão,Nordeste,-5.251059239476776,-45.292966928341855,315,52.82,140.1,28.5,0.531,30.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,MT,Mato Grosso,Centro-Oeste,-12.445570573780214,-55.741540279020136,723,109.24,173.5,27.7,0.559,41.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,MS,Mato Grosso do Sul,Centro-Oeste,-20.490773061150055,-54.78835294916221,462,57.71,222.4,28.1,0.541,30.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,MG,Minas Gerais,Sudeste,-18.582166125263985,-44.57767090145983,120,14.5,172.7,26.7,0.574,19.9,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,PA,Pará,Norte,-3.653635037920184,-52.783902456156724,945,168.96,267.0,26.4,0.833,46.8,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,PB,Paraíba,Nordeste,-7.414863583302388,-35.52000949350882,289,13.44,134.4,29.0,0.531,26.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,PR,Paraná,Sul,-24.66210231536172,-51.249542109170164,80,10.05,197.5,20.6,0.525,9.4,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,PE,Pernambuco,Nordeste,-7.362722418139509,-35.45918845902096,254,29.92,111.7,28.5,0.477,28.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,PI,Piauí,Nordeste,-7.573794281516225,-42.748592228556134,330,35.82,138.7,30.2,0.5,31.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,RJ,Rio de Janeiro,Sudeste,-22.530013497539176,-42.68223360111537,211,20.82,166.1,23.7,0.539,18.0,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,RN,Rio Grande do Norte,Nordeste,-6.596411266894611,-36.80234510316786,320,26.86,133.7,28.8,0.527,28.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,RS,Rio Grande do Sul,Sul,-30.39237683608897,-53.916383330681626,98,11.92,207.9,19.4,0.614,7.9,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,RO,Rondônia,Norte,-10.383793735552448,-63.11196730303118,637,104.08,304.2,26.2,0.779,33.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,RR,Roraima,Norte,1.7330391704275265,-61.30130155525525,478,87.35,327.0,28.4,0.767,31.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,SC,Santa Catarina,Sul,-26.956339299178772,-50.80658302141418,102,12.42,238.5,21.6,0.585,10.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,SP,São Paulo,Sudeste,-22.086198559200735,-48.62788532165634,117,18.85,193.6,24.4,0.524,16.4,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,SE,Sergipe,Nordeste,-10.240541296731381,-37.811383366234644,273,31.6,160.9,29.6,0.49,28.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,2,2025-02,TO,Tocantins,Norte,-9.841371563069837,-48.5346666678447,663,129.95,318.9,27.3,0.694,37.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,AC,Acre,Norte,-8.23825062672538,-70.37122276901533,496,55.45,327.8,28.7,0.68,28.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,AL,Alagoas,Nordeste,-9.509856231072265,-36.586362073005326,311,25.63,147.7,27.9,0.529,26.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,AP,Amapá,Norte,0.9315017677389139,-51.47313902556667,475,74.23,349.9,27.2,0.755,27.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,AM,Amazonas,Norte,-3.3788452078332556,-65.28859464966746,516,108.9,351.0,27.4,0.762,32.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,BA,Bahia,Nordeste,-13.052206875628787,-38.27230002859663,187,14.03,139.8,27.5,0.485,23.0,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,CE,Ceará,Nordeste,-5.035756343567016,-40.06745024312249,251,27.65,145.8,29.0,0.497,27.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,DF,Distrito Federal,Centro-Oeste,-15.877073874540606,-47.743149011701014,562,69.3,176.2,27.2,0.608,33.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,ES,Espírito Santo,Sudeste,-19.05461701775878,-39.95815685118492,217,20.77,151.8,25.2,0.623,20.6,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,GO,Goiás,Centro-Oeste,-15.971633934850265,-49.982994982499804,678,75.77,205.6,28.2,0.618,36.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,MA,Maranhão,Nordeste,-5.291322747453003,-46.175009277678065,377,29.39,158.2,29.1,0.403,29.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,MT,Mato Grosso,Centro-Oeste,-12.817011346491679,-55.79061765546981,725,94.29,186.0,27.4,0.717,38.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,MS,Mato Grosso do Sul,Centro-Oeste,-20.769869481388437,-54.70985704237875,623,86.52,199.9,28.2,0.684,37.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,MG,Minas Gerais,Sudeste,-18.28583981423419,-44.49729822341001,193,21.2,190.8,24.0,0.659,17.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,PA,Pará,Norte,-3.774769865974787,-52.28465116991852,877,158.85,359.7,28.3,0.755,44.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,PB,Paraíba,Nordeste,-7.131564927345142,-34.93558350558958,151,27.85,138.1,27.8,0.501,24.4,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,PR,Paraná,Sul,-24.821741255590155,-51.81539872411065,120,8.62,216.6,20.9,0.555,9.8,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,PE,Pernambuco,Nordeste,-8.501052205207865,-34.98139216668671,214,33.52,144.2,28.1,0.529,26.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,PI,Piauí,Nordeste,-7.782050800808119,-42.99130242128908,301,29.47,141.4,28.3,0.469,27.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,RJ,Rio de Janeiro,Sudeste,-22.334524106054772,-42.68161746995104,169,11.51,168.9,24.5,0.536,17.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,RN,Rio Grande do Norte,Nordeste,-5.980521022418224,-36.71317246123578,286,35.07,124.2,27.8,0.423,27.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,RS,Rio Grande do Sul,Sul,-30.365098068587915,-53.644549237750205,82,6.97,208.8,21.1,0.613,9.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,RO,Rondônia,Norte,-10.955870385358361,-63.23461243128289,607,106.97,295.0,28.4,0.632,36.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,RR,Roraima,Norte,1.3683137832867418,-61.35820991225386,612,142.11,340.5,27.1,0.725,37.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,SC,Santa Catarina,Sul,-26.841402026851334,-51.062434968141275,81,11.35,206.4,20.9,0.545,9.8,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,SP,São Paulo,Sudeste,-22.864685402770967,-48.88760918795276,197,16.77,189.1,25.0,0.572,18.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,SE,Sergipe,Nordeste,-10.133587899562848,-37.47170140327811,303,29.38,112.4,28.7,0.574,29.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,3,2025-03,TO,Tocantins,Norte,-9.555897578640257,-48.345184392781256,719,88.78,262.5,27.2,0.816,35.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,AC,Acre,Norte,-8.666531428938516,-71.08082489229727,504,118.07,272.9,29.7,0.721,38.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,AL,Alagoas,Nordeste,-9.863041850867395,-36.992756341236536,331,22.49,90.0,27.9,0.448,28.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,AP,Amapá,Norte,1.8362857033069453,-51.94961872757969,539,80.79,242.8,27.1,0.742,32.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,AM,Amazonas,Norte,-3.3006431720841864,-65.48580225244274,568,94.09,255.9,28.1,0.701,35.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,BA,Bahia,Nordeste,-12.772813932278932,-38.079856824128825,263,28.64,81.9,28.1,0.431,28.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,CE,Ceará,Nordeste,-5.518389195943642,-39.85777723117636,236,32.5,54.1,28.3,0.478,29.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,DF,Distrito Federal,Centro-Oeste,-16.04240281225001,-47.69980969488125,441,65.21,124.5,25.6,0.493,30.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,ES,Espírito Santo,Sudeste,-19.055953855340675,-40.29056000096939,93,15.2,104.6,25.9,0.529,20.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,GO,Goiás,Centro-Oeste,-16.709439528824507,-49.25635617258361,327,72.51,133.9,27.8,0.826,32.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,MA,Maranhão,Nordeste,-5.304671942549446,-45.971010793835084,294,36.2,86.0,28.4,0.449,29.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,MT,Mato Grosso,Centro-Oeste,-12.827367280455679,-55.29454123362663,736,77.69,102.7,27.0,0.679,39.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,MS,Mato Grosso do Sul,Centro-Oeste,-20.275970818334734,-54.50567636116137,436,71.15,144.8,28.8,0.6,34.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,MG,Minas Gerais,Sudeste,-18.06788663044307,-44.291715861250665,195,12.73,131.1,24.6,0.546,19.1,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,PA,Pará,Norte,-3.9494388341083546,-52.79123428987991,831,133.51,271.1,28.7,0.778,44.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,PB,Paraíba,Nordeste,-7.633819456883901,-35.687364887121305,307,35.08,109.6,28.3,0.467,29.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,PR,Paraná,Sul,-25.291691986435485,-51.520176692628134,111,8.62,158.6,20.8,0.598,11.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,PE,Pernambuco,Nordeste,-8.116665156311871,-34.537647820494215,130,28.53,61.2,29.7,0.523,29.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,PI,Piauí,Nordeste,-8.097202729344072,-43.01857995653468,222,40.44,101.2,28.6,0.542,29.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,RJ,Rio de Janeiro,Sudeste,-22.126623261075093,-42.859622978244786,156,15.1,93.6,25.7,0.536,21.4,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,RN,Rio Grande do Norte,Nordeste,-5.114453400269217,-36.27102304723885,183,31.34,56.8,28.7,0.405,28.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,RS,Rio Grande do Sul,Sul,-30.077592971533218,-53.05467627496263,97,12.04,120.6,21.4,0.591,13.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,RO,Rondônia,Norte,-10.797319669003173,-63.73557130363588,774,113.03,148.2,27.2,0.723,42.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,RR,Roraima,Norte,1.6568285389922175,-61.302881818518394,836,119.85,234.0,28.0,0.718,42.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,SC,Santa Catarina,Sul,-27.751134753772824,-51.09476193669758,99,7.08,150.8,20.8,0.475,11.1,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,SP,São Paulo,Sudeste,-21.811058131139525,-48.954893628136254,199,15.87,87.8,25.1,0.465,21.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,SE,Sergipe,Nordeste,-10.20656740214324,-37.981771126416895,260,37.85,66.6,27.6,0.448,29.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,4,2025-04,TO,Tocantins,Norte,-9.603999312490602,-47.856134743010486,337,87.18,232.1,28.9,0.705,32.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,AC,Acre,Norte,-8.757945645902955,-71.42091457369455,345,74.69,218.3,28.3,0.702,31.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,AL,Alagoas,Nordeste,-9.689892220300218,-36.720337680151204,235,32.47,71.3,28.8,0.505,29.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,AP,Amapá,Norte,1.4884757415017775,-51.519886573277184,496,87.25,234.3,28.1,0.698,34.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,AM,Amazonas,Norte,-3.950085794030663,-65.34830435084963,434,120.38,198.3,28.3,0.796,38.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,BA,Bahia,Nordeste,-12.888463838938959,-38.93075233412663,220,21.29,113.7,28.1,0.449,25.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,CE,Ceará,Nordeste,-5.730064608213269,-39.41744237603127,247,31.64,81.5,28.7,0.451,29.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,DF,Distrito Federal,Centro-Oeste,-15.234119869654638,-47.789184921252016,646,61.71,134.1,27.9,0.54,36.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,ES,Espírito Santo,Sudeste,-19.1080914409764,-40.426985016326064,223,14.38,153.4,25.4,0.58,20.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,GO,Goiás,Centro-Oeste,-15.871500355892056,-49.87980597111496,609,64.5,83.3,26.5,0.6,35.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,MA,Maranhão,Nordeste,-5.453060550054701,-45.29313650979156,362,22.41,88.9,27.3,0.522,27.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,MT,Mato Grosso,Centro-Oeste,-12.437049950146704,-55.66741239879558,599,99.32,153.1,27.8,0.603,38.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,MS,Mato Grosso do Sul,Centro-Oeste,-20.962599540315527,-54.339663391088514,570,82.53,153.7,26.8,0.63,35.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,MG,Minas Gerais,Sudeste,-18.523316927396582,-44.243857444726736,170,8.68,91.4,24.5,0.533,19.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,PA,Pará,Norte,-3.959246519346288,-52.694258421004186,868,125.77,182.4,28.8,0.821,46.7,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,PB,Paraíba,Nordeste,-6.598594186301566,-35.52456181648473,287,27.47,84.5,29.3,0.375,30.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,PR,Paraná,Sul,-24.875536028705284,-51.394949254343416,88,9.36,141.3,19.6,0.662,9.7,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,PE,Pernambuco,Nordeste,-9.024529597123022,-35.104683005084446,307,23.39,94.1,28.5,0.527,28.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,PI,Piauí,Nordeste,-7.748732878995066,-43.04382477956032,237,32.34,94.0,28.2,0.441,28.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,RJ,Rio de Janeiro,Sudeste,-22.82094653541133,-43.0930993233779,199,15.66,55.1,24.5,0.493,21.6,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,RN,Rio Grande do Norte,Nordeste,-5.970681608576647,-36.83311012920711,269,37.86,91.6,28.3,0.505,29.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,RS,Rio Grande do Sul,Sul,-30.315588424781577,-53.831011121243876,76,6.07,132.2,21.1,0.575,11.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,RO,Rondônia,Norte,-11.343374816715487,-63.51549075140998,761,82.65,240.6,27.1,0.689,36.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,RR,Roraima,Norte,1.874223771485355,-61.60306969519111,691,100.92,248.3,28.4,0.669,38.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,SC,Santa Catarina,Sul,-27.593390307420325,-50.70068724414695,116,7.17,165.1,21.7,0.681,12.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,SP,São Paulo,Sudeste,-22.849102572820506,-48.92031166852827,211,11.73,83.6,23.2,0.589,18.7,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,SE,Sergipe,Nordeste,-10.903310733258579,-37.686948298460486,284,30.82,93.3,28.9,0.55,29.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,5,2025-05,TO,Tocantins,Norte,-9.872314303581733,-47.6764715609571,545,111.43,245.3,28.3,0.795,37.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,6,2025-06,AC,Acre,Norte,-9.027356211238683,-70.29748223668493,1141,165.7,181.8,26.6,0.65,52.4,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,6,2025-06,AL,Alagoas,Nordeste,-9.915755669315262,-37.076397838143876,442,59.57,68.2,29.3,0.445,36.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,6,2025-06,AP,Amapá,Norte,1.0352016534604465,-51.1010033195011,1224,183.39,112.6,27.6,0.568,59.1,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,6,2025-06,AM,Amazonas,Norte,-3.141729561871271,-65.09562523733246,1056,185.72,152.4,26.9,0.689,54.5,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2025,6,2025-06,BA,Bahia,Nordeste,-12.805542496905264,-38.7666046689885,560,38.04,63.4,28.6,0.471,35.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
